id_cliente,churn,género,cuidadano_mayor,pareja,dependientes,meses_de_contrato,servicio_telefonico,multiples_lineas_telefonicas,servicio_internet,seguridad_online,respaldo_online,proteccion_del_dispositivo,soporte_tecnico,servicio_tv,servicio_de_peliculas,tipo_de_contrato,factura_en_linea,forma_de_pago,cargos_mensuales,cargos_totales,cuentas_diarias,cantidad_servicios
0237-YFUTL,0,Femenino,0,1,0,50,1,Yes,Fibra óptica,Yes,Yes,No,Yes,Yes,Yes,Mes a mes,1,Transferencia bancaria,109.65,5405.8,3.602168199737188,8
0238-WHBIQ,0,Masculino,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Dos años,0,Tarjeta de crédito,89.7,6339.3,2.9467805519053876,9
0239-OXEXL,0,Femenino,0,0,0,46,1,Yes,Fibra óptica,Yes,Yes,No,No,No,No,Mes a mes,0,Cheque por correo,84.25,3847.6,2.767739816031537,5
0244-LGNFY,0,Femenino,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Dos años,0,Transferencia bancaria,92.65,6733.0,3.0436925098554535,9
0247-SLUJI,0,Masculino,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Cheque por correo,19.7,19.7,0.6471747700394218,1
0248-IPDFW,0,Femenino,0,0,0,1,1,Yes,DSL,No,No,No,No,No,No,Mes a mes,1,Cheque electrónico,50.1,50.1,1.6458607095926412,3
0248-PGHBZ,0,Femenino,1,0,0,67,1,No,Fibra óptica,Yes,Yes,No,Yes,Yes,No,Dos años,1,Transferencia bancaria,92.45,6140.85,3.0371222076215507,6
0253-ZTEOB,0,Femenino,0,1,1,48,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Dos años,0,Cheque electrónico,79.65,3870.3,2.616622864651774,7
0254-FNMCI,0,Femenino,0,0,0,72,1,No,Fibra óptica,Yes,Yes,Yes,Yes,Yes,Yes,Dos años,1,Cheque electrónico,109.9,7624.2,3.6103810775295666,8
0254-KCJGT,0,Masculino,0,1,0,52,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Un año,1,Tarjeta de crédito,81.4,4354.45,2.674113009198423,8
0254-WWRKD,0,Femenino,0,1,1,67,1,No,DSL,No,Yes,No,No,No,No,Un año,0,Tarjeta de crédito,50.55,3431.75,1.6606438896189224,3
0256-LTHVJ,1,Femenino,0,1,1,28,1,No,Fibra óptica,No,No,No,No,No,Yes,Mes a mes,1,Cheque electrónico,81.05,2227.1,2.662614980289093,3
0257-KXZGU,0,Femenino,0,1,1,32,1,Yes,DSL,No,Yes,Yes,No,No,No,Mes a mes,0,Transferencia bancaria,62.45,2045.55,2.0515768725361365,5
0257-ZESQC,1,Femenino,1,1,0,27,1,No,Fibra óptica,Yes,No,No,No,No,No,Mes a mes,1,Transferencia bancaria,75.2,1929.35,2.4704336399474376,3
0258-NOKBL,0,Masculino,0,0,0,3,1,No,Fibra óptica,No,Yes,Yes,No,No,Yes,Mes a mes,0,Cheque electrónico,90.4,268.45,2.9697766097240472,5
0259-GBZSH,1,Masculino,0,0,0,2,1,Yes,Fibra óptica,No,No,No,No,Yes,No,Mes a mes,1,Cheque electrónico,85.65,181.5,2.813731931668857,4
0260-ZDLGK,1,Femenino,0,0,1,9,1,No,DSL,No,No,Yes,Yes,Yes,Yes,Mes a mes,1,Cheque por correo,72.9,651.4,2.394875164257556,6
0263-FJTQO,0,Masculino,0,1,1,50,1,Yes,DSL,Yes,No,No,Yes,Yes,No,Dos años,1,Tarjeta de crédito,70.5,3486.65,2.3160315374507228,6
0264-CNITK,0,Femenino,0,1,1,71,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Transferencia bancaria,20.1,1389.6,0.6603153745072273,1
0265-EDXBD,1,Masculino,1,1,0,32,1,Yes,Fibra óptica,No,No,No,No,No,No,Mes a mes,1,Cheque electrónico,74.9,2303.35,2.4605781865965834,3
0265-PSUAE,0,Femenino,0,1,1,16,1,No,Fibra óptica,Yes,No,Yes,No,Yes,Yes,Mes a mes,0,Transferencia bancaria,100.7,1522.7,3.3081471747700393,6
0266-CLZKZ,0,Femenino,0,1,1,67,1,Yes,Fibra óptica,No,No,Yes,Yes,Yes,Yes,Dos años,1,Transferencia bancaria,105.65,6717.9,3.4707621550591328,7
0266-GMEAO,0,Masculino,0,1,1,72,1,Yes,Fibra óptica,Yes,Yes,Yes,Yes,Yes,Yes,Dos años,1,Tarjeta de crédito,114.3,8058.55,3.754927726675427,9
0268-QKIWO,1,Femenino,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Cheque electrónico,19.75,58.85,0.6488173455978975,1
0269-XFESX,0,Masculino,0,1,1,23,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,0,Cheque por correo,24.35,538.5,0.7999342969776609,2
0270-THENM,0,Masculino,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Dos años,0,Transferencia bancaria,69.85,5102.35,2.2946780551905386,7
0274-JKUJR,0,Masculino,0,1,1,7,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Mes a mes,0,Cheque por correo,58.85,465.7,1.9333114323258869,6
0274-VVQOQ,1,Masculino,1,1,0,65,1,Yes,Fibra óptica,No,Yes,Yes,No,Yes,Yes,Un año,1,Transferencia bancaria,103.15,6792.45,3.3886333771353483,7
0277-BKSQP,0,Masculino,0,1,1,8,1,No,DSL,No,No,No,No,Yes,No,Mes a mes,1,Cheque electrónico,54.4,475.1,1.7871222076215505,3
0277-ORXQS,0,Masculino,0,1,1,66,0,No phone service,DSL,No,No,No,Yes,Yes,Yes,Dos años,0,Transferencia bancaria,50.55,3364.55,1.6606438896189224,4
0278-YXOOG,1,Masculino,0,0,0,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Cheque por correo,21.05,113.85,0.6915243101182654,1
0280-XJGEX,1,Masculino,0,0,0,49,1,Yes,Fibra óptica,No,Yes,Yes,No,Yes,Yes,Mes a mes,1,Transferencia bancaria,103.7,5036.3,3.4067017082785807,7
0281-CNTZX,0,Masculino,0,1,0,63,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,1,Transferencia bancaria,19.95,1234.8,0.6553876478318003,1
0282-NVSJS,0,Femenino,1,1,1,12,0,No phone service,DSL,No,No,No,Yes,No,No,Mes a mes,1,Cheque por correo,29.3,355.9,0.9625492772667542,2
0285-INHLN,0,Masculino,0,1,1,27,1,No,DSL,Yes,Yes,No,No,No,No,Mes a mes,1,Tarjeta de crédito,54.75,1510.3,1.7986202365308803,4
0289-IVARM,0,Femenino,0,0,0,35,1,No,DSL,Yes,Yes,Yes,No,No,No,Mes a mes,0,Cheque electrónico,60.55,1982.6,1.9891590013140603,5
0292-WEGCH,0,Femenino,0,1,1,54,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Mes a mes,1,Cheque electrónico,86.2,4524.05,2.8318002628120893,8
0295-PPHDO,1,Masculino,0,0,0,1,1,Yes,Fibra óptica,No,No,No,No,Yes,Yes,Mes a mes,1,Cheque electrónico,95.45,95.45,3.135676741130092,5
0295-QVKPB,0,Masculino,0,0,0,5,1,No,DSL,No,No,Yes,Yes,Yes,No,Mes a mes,1,Tarjeta de crédito,63.95,318.1,2.100854139290407,5
0297-RBCSG,0,Masculino,0,0,0,19,1,No,DSL,No,Yes,No,Yes,No,Yes,Un año,1,Transferencia bancaria,65.35,1231.85,2.1468462549277265,5
0298-XACET,0,Masculino,0,1,1,52,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Dos años,0,Cheque por correo,50.2,2554.0,1.6491458607095926,5
0301-FIDRB,0,Femenino,0,1,1,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Dos años,1,Transferencia bancaria,63.8,4684.3,2.09592641261498,7
0301-KOBTQ,0,Masculino,0,0,0,32,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,1,Transferencia bancaria,20.05,614.45,0.6586727989487516,1
0302-JOIVN,1,Femenino,0,1,0,8,1,No,Fibra óptica,No,Yes,Yes,No,Yes,Yes,Mes a mes,0,Cheque electrónico,101.15,842.9,3.3229303547963207,6
0303-UNCIP,0,Masculino,0,0,0,41,1,Yes,DSL,No,No,Yes,No,No,Yes,Un año,0,Cheque por correo,65.0,2531.8,2.135348226018397,5
0303-WMMRN,0,Masculino,0,0,0,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,1,Cheque por correo,19.25,86.05,0.6323915900131406,1
0305-SQECB,0,Femenino,0,0,1,11,0,No phone service,DSL,Yes,No,No,Yes,No,No,Un año,1,Cheque por correo,36.05,402.6,1.1842969776609722,3
0306-JAELE,1,Masculino,0,0,0,5,1,No,Fibra óptica,No,No,No,Yes,Yes,Yes,Mes a mes,1,Cheque electrónico,96.1,453.4,3.157030223390276,5
0307-BCOPK,0,Femenino,0,0,0,16,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,0,Cheque por correo,19.05,326.65,0.6258212877792378,1
0308-GIQJT,0,Masculino,1,0,0,71,1,Yes,Fibra óptica,No,Yes,No,Yes,Yes,Yes,Un año,0,Transferencia bancaria,105.75,7382.85,3.474047306176084,7
0308-IVGOK,0,Femenino,0,0,0,11,0,No phone service,DSL,No,Yes,Yes,Yes,No,No,Un año,1,Tarjeta de crédito,40.4,422.6,1.3272010512483574,4
0310-MVLET,1,Femenino,0,1,1,61,1,Yes,Fibra óptica,No,Yes,No,No,Yes,Yes,Mes a mes,1,Cheque electrónico,99.15,6010.05,3.257227332457293,6
0310-SUCIN,0,Femenino,0,1,0,71,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Un año,1,Transferencia bancaria,84.8,6046.1,2.78580814717477,8
0310-VQXAM,0,Masculino,0,0,0,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Cheque por correo,19.85,178.8,0.6521024967148489,1
0311-QYWSS,0,Femenino,0,0,0,6,1,No,DSL,Yes,No,No,No,No,No,Mes a mes,1,Cheque electrónico,49.45,314.6,1.6245072273324572,3
0311-UNPFF,1,Femenino,0,0,0,26,1,No,Fibra óptica,No,No,No,No,Yes,Yes,Mes a mes,1,Transferencia bancaria,88.8,2274.35,2.917214191852825,4
0314-TKOSI,0,Femenino,0,0,0,6,1,No,DSL,Yes,Yes,No,No,No,No,Mes a mes,0,Cheque por correo,55.15,322.9,1.8117608409986858,4
0315-LVCRK,0,Masculino,0,0,0,11,1,No,Fibra óptica,No,No,Yes,No,No,Yes,Mes a mes,0,Cheque electrónico,84.8,888.75,2.78580814717477,4
0318-QUUOB,1,Masculino,0,1,0,1,1,No,Fibra óptica,No,No,No,No,Yes,No,Mes a mes,1,Cheque electrónico,80.55,80.55,2.646189224704336,3
0318-ZOPWS,0,Femenino,0,1,0,49,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,1,Transferencia bancaria,20.15,973.35,0.6619579500657029,1
0319-QZTCO,0,Femenino,0,1,1,3,1,No,DSL,No,Yes,No,No,Yes,No,Mes a mes,1,Tarjeta de crédito,58.7,168.6,1.92838370565046,4
0320-DWVTU,0,Femenino,0,0,0,53,1,No,Fibra óptica,Yes,Yes,Yes,Yes,No,Yes,Dos años,0,Cheque por correo,99.5,5424.25,3.2687253613666227,7
0320-JDNQG,1,Masculino,0,1,1,23,1,No,Fibra óptica,Yes,No,No,Yes,Yes,Yes,Mes a mes,1,Cheque electrónico,99.85,2331.3,3.2802233902759523,6
0322-CHQRU,1,Masculino,0,0,0,2,1,No,DSL,No,No,No,No,No,No,Mes a mes,0,Cheque electrónico,45.35,89.5,1.4898160315374507,2
0322-YINQP,1,Masculino,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Mes a mes,1,Cheque por correo,48.55,48.55,1.5949408672798948,3
0323-XWWTN,0,Masculino,0,0,1,3,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,1,Cheque por correo,26.4,121.25,0.8672798948751642,2
0324-BRPCJ,1,Femenino,1,1,0,68,1,Yes,Fibra óptica,No,Yes,No,No,Yes,Yes,Mes a mes,1,Cheque electrónico,100.2,6851.65,3.2917214191852824,6
0325-XBFAC,1,Masculino,0,0,0,8,1,No,Fibra óptica,No,No,Yes,No,Yes,Yes,Mes a mes,1,Cheque electrónico,94.7,740.3,3.1110381077529565,5
0326-VDYXE,0,Femenino,0,1,0,70,1,Yes,Fibra óptica,No,No,Yes,No,Yes,Yes,Un año,1,Cheque electrónico,97.65,6982.5,3.2079500657030224,6
0327-WFZSY,0,Masculino,0,1,1,39,1,Yes,Fibra óptica,No,No,Yes,No,Yes,Yes,Un año,0,Cheque electrónico,100.0,3835.55,3.2851511169513796,6
0328-GRPMV,1,Femenino,0,0,0,1,1,No,Fibra óptica,No,No,No,No,No,No,Mes a mes,1,Cheque electrónico,70.1,70.1,2.302890932982917,2
0328-IBUPK,1,Femenino,0,1,1,51,0,No phone service,DSL,Yes,No,No,Yes,No,No,Dos años,0,Transferencia bancaria,34.2,1782.0,1.123521681997372,3
0329-GTIAJ,1,Femenino,0,0,0,3,1,No,Fibra óptica,No,Yes,No,Yes,Yes,Yes,Mes a mes,1,Cheque electrónico,97.9,315.3,3.2161629434954007,6
0330-BGYZE,0,Masculino,0,1,0,60,1,Yes,Fibra óptica,No,Yes,Yes,No,Yes,Yes,Un año,0,Transferencia bancaria,102.5,6157.6,3.367279894875164,7
0330-IVZHA,1,Femenino,0,1,0,5,1,No,Fibra óptica,No,No,No,No,No,No,Mes a mes,0,Cheque electrónico,69.95,330.15,2.29796320630749,2
0334-GDDSO,1,Masculino,1,0,0,3,1,Yes,Fibra óptica,No,Yes,No,No,No,No,Mes a mes,1,Cheque electrónico,81.35,233.7,2.672470433639947,4
0334-ZFJSR,0,Femenino,0,1,0,55,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Un año,1,Tarjeta de crédito,66.05,3462.1,2.169842312746386,6
0336-KXKFK,0,Masculino,0,0,0,72,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Dos años,1,Tarjeta de crédito,61.2,4390.25,2.0105124835742445,6
0336-PIKEI,0,Masculino,1,1,0,72,1,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Dos años,0,Transferencia bancaria,74.4,5360.75,2.4441524310118266,7
0337-CNPZE,1,Femenino,0,0,0,41,1,Yes,Fibra óptica,No,Yes,Yes,No,Yes,Yes,Mes a mes,1,Cheque electrónico,106.3,4443.45,3.4921156373193165,7
0343-QLUZP,0,Masculino,0,0,0,60,0,No phone service,DSL,Yes,Yes,Yes,No,No,No,Dos años,0,Transferencia bancaria,39.6,2424.5,1.3009198423127464,4
0345-HKJVM,1,Femenino,0,0,0,6,1,No,Fibra óptica,No,No,No,No,Yes,Yes,Mes a mes,0,Cheque electrónico,89.3,577.6,2.933639947437582,4
0345-XMMUG,0,Femenino,0,1,0,46,1,Yes,Fibra óptica,No,Yes,Yes,Yes,Yes,Yes,Dos años,1,Tarjeta de crédito,108.9,4854.3,3.577529566360053,8
0347-UBKUZ,0,Femenino,0,0,0,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Cheque por correo,19.9,320.45,0.6537450722733245,1
0348-SDKOL,1,Femenino,0,1,0,58,1,Yes,Fibra óptica,No,No,Yes,Yes,Yes,Yes,Mes a mes,1,Tarjeta de crédito,102.1,5885.4,3.3541392904073586,7
0354-VXMJC,0,Masculino,0,1,1,23,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Tarjeta de crédito,19.6,426.65,0.6438896189224704,1
0354-WYROK,1,Femenino,1,1,1,31,1,No,Fibra óptica,No,No,Yes,Yes,Yes,Yes,Mes a mes,1,Cheque electrónico,98.9,2911.3,3.2490144546649145,6
0356-ERHVT,0,Masculino,0,1,0,11,1,No,DSL,No,No,No,No,No,No,Mes a mes,1,Transferencia bancaria,45.9,521.9,1.5078843626806833,2
0356-OBMAC,0,Femenino,1,0,0,56,1,Yes,Fibra óptica,No,Yes,Yes,Yes,Yes,No,Dos años,1,Transferencia bancaria,99.9,5706.3,3.2818659658344282,7
0357-NVCRI,0,Femenino,0,0,1,25,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Tarjeta de crédito,20.05,471.7,0.6586727989487516,1
0361-HJRDX,0,Femenino,0,0,0,68,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Dos años,0,Tarjeta de crédito,64.35,4539.6,2.1139947437582127,7
0362-RAOQO,0,Femenino,0,0,0,40,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Tarjeta de crédito,19.65,830.25,0.645532194480946,1
0362-ZBZWJ,1,Masculino,0,0,0,36,1,Yes,Fibra óptica,No,No,No,No,No,Yes,Mes a mes,1,Cheque electrónico,84.9,3067.2,2.7890932982917214,4
0363-QJVFX,1,Masculino,0,0,0,32,1,Yes,Fibra óptica,Yes,Yes,No,Yes,Yes,Yes,Mes a mes,1,Tarjeta de crédito,108.15,3432.9,3.5528909329829172,8
0363-SVHYR,0,Masculino,0,1,1,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Dos años,0,Transferencia bancaria,86.85,6263.8,2.853153745072273,9
0365-BZUWY,0,Masculino,0,1,0,17,1,Yes,Fibra óptica,No,Yes,Yes,No,Yes,Yes,Mes a mes,1,Cheque electrónico,102.55,1742.5,3.3689224704336396,7
0365-GXEZS,0,Masculino,0,1,0,18,1,No,Fibra óptica,No,No,Yes,Yes,No,No,Mes a mes,0,Cheque electrónico,78.2,1468.75,2.568988173455979,4
0365-TRTPY,0,Femenino,0,0,0,37,1,Yes,Fibra óptica,Yes,Yes,Yes,No,No,No,Mes a mes,0,Transferencia bancaria,91.2,3382.3,2.9960578186596583,6
0366-NQSHS,0,Masculino,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Cheque por correo,19.35,46.35,0.635676741130092,1
0369-ZGOVK,0,Femenino,0,1,1,28,1,No,Fibra óptica,No,No,No,No,No,No,Un año,1,Transferencia bancaria,70.4,1992.2,2.3127463863337714,2
0373-AIVNJ,0,Masculino,0,0,0,9,0,No phone service,DSL,Yes,Yes,Yes,No,No,No,Un año,0,Cheque por correo,39.55,373.0,1.2992772667542705,4
0374-AACSZ,0,Femenino,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Mes a mes,0,Cheque electrónico,50.15,50.15,1.6475032851511169,3
0374-FIUCA,0,Masculino,0,1,0,65,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,1,Tarjeta de crédito,20.4,1414.45,0.6701708278580814,1
0374-IOEGQ,0,Femenino,0,0,0,3,1,No,DSL,No,No,No,No,No,No,Mes a mes,0,Cheque electrónico,44.6,122.7,1.4651773981603153,2
0375-HVGXO,1,Femenino,0,0,0,1,0,No phone service,DSL,No,No,No,No,Yes,No,Mes a mes,1,Cheque electrónico,34.7,34.7,1.1399474375821288,2
0376-OIWME,0,Masculino,0,1,0,36,1,No,Fibra óptica,Yes,No,No,No,Yes,Yes,Mes a mes,1,Cheque electrónico,93.6,3366.05,3.0749014454664914,5
0376-YMCJC,1,Masculino,0,0,0,23,1,Yes,Fibra óptica,No,No,No,Yes,Yes,No,Mes a mes,1,Cheque electrónico,90.6,1943.2,2.9763469119579495,5
0377-JBKKT,0,Masculino,0,1,1,22,1,No,DSL,Yes,Yes,No,Yes,No,No,Mes a mes,1,Cheque por correo,57.95,1271.8,1.9037450722733247,5
0378-CJKPV,0,Femenino,0,1,0,72,1,Yes,Fibra óptica,Yes,Yes,Yes,Yes,Yes,Yes,Dos años,0,Tarjeta de crédito,112.1,7965.95,3.6826544021024965,9
0378-NHQXU,1,Femenino,0,1,1,17,1,Yes,Fibra óptica,No,No,Yes,No,Yes,No,Mes a mes,0,Cheque electrónico,88.25,1460.65,2.8991458607095923,5
0378-TOVMS,1,Femenino,0,0,0,3,1,No,Fibra óptica,No,No,No,Yes,No,Yes,Mes a mes,0,Cheque electrónico,85.8,272.2,2.818659658344284,4
0378-XSZPU,1,Masculino,0,1,0,58,1,No,DSL,Yes,Yes,Yes,No,No,No,Un año,0,Tarjeta de crédito,60.3,3563.8,1.9809461235216819,5
0379-DJQHR,0,Masculino,0,1,1,67,1,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Dos años,0,Tarjeta de crédito,81.35,5398.6,2.672470433639947,7
0380-NEAVX,0,Masculino,1,0,0,34,1,No,Fibra óptica,No,Yes,Yes,No,Yes,Yes,Un año,1,Cheque electrónico,99.85,3343.15,3.2802233902759523,6
0380-ZCSBI,0,Masculino,0,0,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Tarjeta de crédito,20.0,198.7,0.657030223390276,1
0383-CLDDA,0,Femenino,0,0,0,69,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Dos años,1,Tarjeta de crédito,85.35,5897.4,2.8038764783180024,8
0384-LPITE,0,Masculino,0,0,0,40,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Un año,0,Tarjeta de crédito,62.05,2511.55,2.038436268068331,6
0384-RVBPI,0,Masculino,0,0,0,20,1,No,DSL,Yes,No,Yes,No,No,Yes,Mes a mes,0,Tarjeta de crédito,64.4,1398.6,2.1156373193166886,5
0386-CWRGM,0,Femenino,0,1,1,46,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Cheque por correo,19.4,967.85,0.6373193166885676,1
0388-EOPEX,1,Femenino,0,1,0,2,1,No,Fibra óptica,Yes,No,No,No,No,No,Mes a mes,1,Cheque electrónico,74.4,139.4,2.4441524310118266,3
0390-DCFDQ,1,Femenino,1,1,0,1,1,No,Fibra óptica,No,No,No,No,No,No,Mes a mes,1,Cheque por correo,70.45,70.45,2.314388961892247,2
0392-BZIUW,0,Femenino,0,1,0,72,1,Yes,Fibra óptica,Yes,No,Yes,No,Yes,Yes,Dos años,1,Tarjeta de crédito,105.0,7589.8,3.4494086727989486,7
0394-YONDK,0,Masculino,0,1,1,70,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Tarjeta de crédito,25.15,1790.15,0.826215505913272,2
0396-HUJBP,0,Femenino,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Cheque por correo,19.3,44.4,0.6340341655716163,1
0396-UKGAI,0,Masculino,0,0,1,23,1,No,DSL,No,Yes,No,Yes,No,No,Mes a mes,1,Transferencia bancaria,55.3,1284.2,1.816688567674113,4
0396-YCHWO,0,Masculino,0,1,0,36,1,Yes,Fibra óptica,No,No,No,No,Yes,Yes,Mes a mes,1,Cheque electrónico,95.4,3474.2,3.134034165571616,5
0397-GZBBC,1,Masculino,1,1,0,59,1,Yes,Fibra óptica,No,No,No,No,Yes,Yes,Mes a mes,1,Transferencia bancaria,93.85,5574.75,3.0831143232588696,5
0397-ZXWQF,0,Masculino,0,0,0,67,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Transferencia bancaria,20.5,1430.95,0.6734559789750328,1
0401-WDBXM,0,Masculino,0,1,1,72,1,Yes,Fibra óptica,Yes,No,Yes,No,Yes,Yes,Dos años,1,Transferencia bancaria,105.55,7542.25,3.467477003942181,7
0402-CQAJN,1,Femenino,0,0,0,37,1,Yes,Fibra óptica,No,Yes,Yes,No,Yes,Yes,Mes a mes,1,Transferencia bancaria,101.9,3545.35,3.347568988173456,7
0402-OAMEN,0,Femenino,0,1,1,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Transferencia bancaria,24.45,1709.1,0.8032194480946123,2
0404-AHASP,0,Masculino,0,1,0,72,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Tarjeta de crédito,19.7,1421.9,0.6471747700394218,1
0404-SWRVG,1,Masculino,0,0,0,3,1,Yes,Fibra óptica,No,No,No,No,No,No,Mes a mes,1,Cheque electrónico,74.4,229.55,2.4441524310118266,3
0406-BPDVR,1,Femenino,1,1,0,54,1,Yes,Fibra óptica,No,Yes,No,No,Yes,Yes,Un año,1,Tarjeta de crédito,101.5,5373.1,3.3344283837056503,6
0407-BDJKB,1,Masculino,0,1,0,60,1,Yes,Fibra óptica,No,Yes,Yes,No,Yes,No,Mes a mes,1,Cheque electrónico,95.75,5742.9,3.145532194480946,6
0409-WTMPL,0,Femenino,0,1,0,58,1,Yes,Fibra óptica,Yes,Yes,Yes,No,Yes,Yes,Un año,1,Tarjeta de crédito,110.65,6526.65,3.6350197109067017,8
0410-IPFTY,0,Femenino,0,1,0,31,1,No,Fibra óptica,No,Yes,No,No,No,Yes,Mes a mes,1,Transferencia bancaria,83.85,2674.15,2.7545992115637317,4
0411-EZJZE,0,Femenino,0,0,0,3,1,Yes,DSL,No,No,No,No,Yes,No,Mes a mes,1,Cheque electrónico,60.25,170.5,1.9793035479632062,4
0412-UCCNP,0,Masculino,0,0,0,55,1,No,DSL,Yes,No,Yes,Yes,No,No,Dos años,1,Cheque electrónico,59.2,3175.85,1.944809461235217,5
0415-MOSGF,1,Femenino,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Mes a mes,0,Cheque por correo,44.4,44.4,1.4586070959264126,2
0419-YAAPX,0,Masculino,0,1,0,49,1,No,Fibra óptica,No,Yes,No,No,Yes,No,Mes a mes,1,Tarjeta de crédito,85.3,4297.95,2.802233902759527,4
0420-BWTPW,1,Masculino,0,0,1,8,0,No phone service,DSL,No,No,No,No,No,No,Mes a mes,0,Cheque por correo,25.5,215.2,0.8377135348226018,1
0420-HLGXF,0,Femenino,1,0,0,39,1,Yes,Fibra óptica,No,No,Yes,No,Yes,Yes,Mes a mes,1,Cheque electrónico,99.75,4036.0,3.2769382391590014,6
0420-TXVSG,0,Masculino,0,1,0,66,1,Yes,DSL,Yes,Yes,Yes,No,No,No,Dos años,1,Tarjeta de crédito,66.1,4428.45,2.1714848883048616,6
0422-OHQHQ,0,Femenino,0,1,1,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,0,Cheque por correo,20.55,295.95,0.6750985545335085,1
0422-UXFAP,0,Femenino,0,1,0,51,1,Yes,Fibra óptica,No,No,Yes,No,Yes,Yes,Un año,1,Cheque electrónico,98.85,4947.55,3.2473718791064385,6
0423-UDIJQ,0,Masculino,1,0,0,9,1,No,DSL,No,No,No,Yes,No,No,Mes a mes,0,Cheque por correo,49.2,447.9,1.6162943495400788,3
0426-TIRNE,1,Femenino,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Cheque por correo,20.9,20.9,0.6865965834428382,1
